##Numeric_Id	Symbol	Tick-Value
131967814		WBX3		72
124314182		UPZ3		28.6
127733062		WBV3		72
101409350		GDH4		3.20914
135822662		CPG4		26
123338822		RRM4		67.47
87497798		MXZ3		10
121302086		JPZ3		3.2969
131862342		DSV3		1
84584518		MPZ3		25
79658822		SiM4		1
127186246		2BV3		16.0457
133372486		EDH4		3.20914
136037446		VMZ3		21.823
107996230		SRH4		1
115700038		SRM4		1
45187910		SiU5		1
132073286		VXX3		32.0914
132540230		TTH4		1
133376326		JPH4		3.2969
127733830		P3X3		4.01143
134726726		MXM5		10
119912262		HYZ3		1
135820358		QBZ3		74.4
122969414		UUZ3		19.6095
115262022		UPV3		29.9
124321094		MXU4		10
125240134		P1Z3		3.20914
135823430		CPH4		26
133374790		YAH4		32.0914
133379398		RRU4		90.15
131136070		O4Z3		1
114611526		RRH4		44.14
101408326		MXH4		10
119122758		RGX3		50
131966278		UBG4		67.2
135711046		W3H4		65
119118150		UPX3		26
129210438		P5V3		8.02285
121300550		CFZ3		3.56096
107606854		RIU4		6.41828
134723398		VBZ3VBH4		1
83469382		C2Z3		876
119123526		R2X3		50
133377862		MPM4		25
101407558		GZH4		1
121296710		EuZ3		1
114610758		RRZ3		20.06
119911494		FSZ3		1
131138374		OVZ3		1
133369414		PDH4		3.20914
79658310		SiZ3		1
121295942		CUZ3		5
115260486		UBV3		74.4
132288838		EuH4		1
133373254		AUH4		3.20914
115698502		GZM4		1
132542534		NKH4		1
124322374		MXU5		10
135826502		C3H4		216
134722630		LKZ3LKH4		1
128059462		GDU4		3.20914
57629510		RIM5		6.41828
120029766		BRV3		3.20914
134721862		SRZ3SRH4		1
127514182		3BV3		16.0457
128057926		GZU4		1
126432838		BRX3		3.20914
134724934		GMZ3GMH4		1
132544070		TNH4		1
119121222		W4X3		65
132182598		SiZ3SiH4		1
124313414		CPZ3		28.6
133368646		RcH4		6.41828
127405126		R2F4		50
132536390		SGH4		1
119117382		CPX3		26
131758406		3BX3		16.0457
121297478		AUZ3		3.20914
135714118		R2H4		50
119116614		UBX3		72
119909702		CHZ3		1
127949638		VXV3		32.0914
132185670		GDZ3GDH4		3.20914
127405894		R1F4		50
132543302		FSH4		1
107995462		SRZ3		1
132184902		RIZ3RIH4		6.41828
131968582		P4H4		8.02285
130268998		1BZ3		8.02285
127731526		UBF4		74.4
127730758		CBF4		74.4
135713350		RGH4		50
132531782		HYH4		1
124314950		UBZ3		74.4
119121990		W5X3		65
98058566		RIH4		6.41828
131970118		P3F4		4.01143
131139398		O2Z3		1
88181062		RIZ4		6.41828
133377094		CFH4		3.56096
119913798		NKZ3		1
134725702		MXZ5		10
119919942		UKZ3		1
133378630		RoH4		6.41828
135825734		UPH4		26
115261254		CPV3		29.9
124320326		P2Z3		8.02285
127404358		RGF4		50
127402822		W4F4		65
135828806		C2Z4		876
119917638		SPZ3		1
116630854		P1V3		3.20914
119120454		W3X3		65
115699270		GDM4		3.20914
134724166		RNZ3RNH4		1
119913030		MTZ3		1
135931974		VXZ3		32.0914
127403590		W5F4		65
134721094		GZZ3GZH4		1
135504710		2BZ3		16.0457
132537926		CHH4		1
135828038		C1Z4		876
119919174		TNZ3		1
89002822		MPH4		25
131137606		OXZ3		1
135824198		UPF4		22.1
131969350		P2H4		8.02285
135932742		SAK4		10.16
132533318		VBH4		1
133375558		UUH4		19.6095
131967046		QBX3		72
134309958		P5X3		8.02285
135821894		CPF4		22.1
120028998		1BV3		8.02285
135715654		DSX3		1
79658566		SiH4		1
121291334		RcZ3		6.41828
135714886		R1H4		50
121298246		EDZ3		3.20914
131136838		O6Z3		1
123447110		4BZ3		16.0457
121295174		SVZ3		32.0914
124318022		C4Z3		220.8
76299078		RIM4		6.41828
134720326		4BH4		16.0457
133370182		PTH4		3.20914
132532550		LKH4		1
133367878		RSH4		10
108083782		LKZ3		1
133371718		CUH4		5
135827270		C4H4		216
119916870		SGZ3		1
119920710		VBZ3		1
124318790		P4Z3		8.02285
136035910		DBZ3		2.1823
121299014		GUZ3		3.20914
132534854		RTH4		1
115259718		CBV3		74.4
96366662		GDZ3		3.20914
136036678		BWZ3		4.3646
132540998		UKH4		1
127402054		W3F4		65
124594246		SAH4		10.16
83469894		C1Z3		876
131759174		2BX3		16.0457
85905478		RIZ3		6.41828
121292870		RoZ3		6.41828
135824966		UPG4		26
132537158		SNH4		1
121289798		RSZ3		10
136038214		DMZ3		2.1823
136038982		SMZ3		4.3646
133370950		SVH4		32.0914
119124294		R1X3		50
133374022		GUH4		3.20914
119916102		SNZ3		1
135821126		WBZ3		74.4
84584774		SiU4		1
124316486		C3Z3		220.8
132538694		GMH4		1
119582790		YAZ3		32.0914
132535622		RNH4		1
119915334		RNZ3		1
133367110		BRF4		3.20914
121293638		PDZ3		3.20914
135711814		W4H4		65
135505478		1BG4		8.02285
119115846		CBX3		72
135712582		W5H4		65
98059334		RIH5		6.41828
107610182		MXM4		10
119914566		RTZ3		1
124312646		CBZ3		74.4
108084806		GZZ3		1
131965510		CBG4		67.2
135819590		UBH4		74.4
132534086		MTH4		1
127732294		QBV3		72
119918406		TTZ3		1
132539462		SPH4		1
128058694		SRU4		1
135818822		CBH4		74.4
121294406		PTZ3		3.20914
130269766		BRZ3		3.20914
119910726		GMZ3		1
